Org Number,Legal Name,SNI Code,Region,Classification,Legal Form,Founded Year,Personnel Costs,Board Total,Board Women,Board Men,Total Funding,turnover_first_year,turnover_last_year,turnover_first_value,turnover_last_value,turnover_cagr_pct,employees_first_year,employees_last_year,employees_first_value,employees_last_value,employees_cagr_pct,turnover_2023,turnover_2024,employees_2023,employees_2024,efficiency_growth_gap_pct,turnover_per_employee_2024,sni_2digit,division_interval,section_code,section_desc,time_span,log_turnover_2024,log_employees_2024,log_turnover_per_employee_2024,firm_age_2024,board_women_share,log_personnel_costs,log_total_funding
ORG_01452,Company_01452,62010,Östergötlands län,Startup,aktiebolag,2017,3346000.0,5.0,1.0,4.0,528595.52,2017.0,2024.0,23000.0,4723000.0,113.97140083351727,2017.0,2024.0,1.0,5.0,25.84989506418267,4725000.0,4723000.0,5.0,5.0,88.12150576933459,944600.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,15.367954960608065,1.791759469228055,13.758517895092757,7.0,0.2,15.023276459393177,13.177980697702733
ORG_01458,Company_01458,62010,Jönköpings län,Startup,aktiebolag,2017,5753000.0,1.0,0.0,1.0,650000.0,2017.0,2024.0,31000.0,10603000.0,130.1492590666242,2017.0,2024.0,2.0,6.0,16.993081275868693,10489000.0,10603000.0,8.0,6.0,113.15617779075552,1767166.6666666667,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.17664763222086,1.9459101490553132,14.384888634557303,7.0,0.0,15.56523218966777,13.384729180332174
ORG_01461,Company_01461,62010,Västerbottens län,Startup,aktiebolag,2018,4994000.0,6.0,3.0,3.0,2415950.66,2018.0,2024.0,4000.0,374000.0,113.04365378056738,2019.0,2024.0,1.0,7.0,47.57731615945522,365000.0,374000.0,5.0,7.0,65.46633762111216,53428.57142857143,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,12.832013750189885,2.0794415416798357,10.886119643743744,6.0,0.5,15.423747950062124,14.69760382955853
ORG_01475,Company_01475,58290,Kronobergs län,Startup,aktiebolag,2018,12689000.0,2.0,0.0,2.0,240000.0,2018.0,2024.0,130000.0,10574000.0,108.15299253933372,2018.0,2024.0,1.0,21.0,66.1000956165023,6817000.0,10574000.0,15.0,21.0,42.05289692283142,503523.8095238095,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",6.0,16.17390881034912,3.091042453358316,13.129388264055542,6.0,0.0,16.356246113187467,12.388398368982115
ORG_01481,Company_01481,62010,Västerbottens län,Startup,aktiebolag,2018,998000.0,1.0,0.0,1.0,426000.0,2018.0,2024.0,2213000.0,1456000.0,-6.739731778366231,2018.0,2024.0,1.0,1.0,0.0,1552000.0,1456000.0,1.0,1.0,-6.739731778366231,1456000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,14.19120419455172,0.6931471805599453,14.19120419455172,6.0,0.0,13.813509557297108,12.962196972666593
ORG_01482,Company_01482,85599,Västernorrlands län,Startup,aktiebolag,2018,793000.0,3.0,1.0,2.0,169045.0,2018.0,2024.0,580000.0,1522000.0,17.444074487307226,2018.0,2024.0,1.0,1.0,0.0,1445000.0,1522000.0,1.0,1.0,17.444074487307226,1522000.0,85,85,Q,EDUCATION,6.0,14.235536474433776,0.6931471805599453,14.235536474433776,6.0,0.3333333333333333,13.583579761650238,12.037926146217522
ORG_01493,Company_01493,62010,Stockholms län,Startup,aktiebolag,2018,4021000.0,4.0,0.0,4.0,348722.8,2018.0,2024.0,100000.0,4378000.0,87.73530801581309,2019.0,2024.0,1.0,7.0,47.57731615945522,4742000.0,4378000.0,12.0,7.0,40.15799185635787,625428.5714285715,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,15.29210278547972,2.0794415416798357,13.346194006911963,6.0,0.0,15.207041434573735,12.762035483847626
ORG_01512,Company_01512,59110,Kronobergs län,Startup,aktiebolag,2018,1124000.0,1.0,0.0,1.0,125000.0,2018.0,2024.0,1136000.0,1827000.0,8.241392153051397,2018.0,2024.0,1.0,2.0,12.246204830937302,2047000.0,1827000.0,2.0,2.0,-4.004812677885905,913500.0,59,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",6.0,14.418186382705368,1.0986122886681098,13.72503974949035,6.0,0.0,13.932405199115093,11.736077016252437
ORG_01514,Company_01514,4759,Kalmar län,Startup,aktiebolag,2018,190000.0,1.0,0.0,1.0,30000.0,2018.0,2024.0,735000.0,1817000.0,16.281671168165413,2018.0,2024.0,1.0,1.0,0.0,1993000.0,1817000.0,1.0,1.0,16.281671168165413,1817000.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,6.0,14.412697897735889,0.6931471805599453,14.412697897735889,6.0,0.0,12.154784614286667,10.308985993422082
ORG_01523,Company_01523,62010,Uppsala län,Startup,aktiebolag,2018,548000.0,2.0,0.0,2.0,442204.19,2018.0,2024.0,97000.0,1260000.0,53.320349935324174,2018.0,2024.0,1.0,1.0,0.0,1023000.0,1260000.0,1.0,1.0,53.320349935324174,1260000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,14.04662307257814,0.6931471805599453,14.04662307257814,6.0,0.0,13.214032390746006,12.9995292841073
ORG_01549,Company_01549,69102,Skåne län,Startup,aktiebolag,2018,853000.0,1.0,1.0,0.0,888000.4299999999,2018.0,2024.0,998000.0,1785000.0,10.175394233710854,2018.0,2024.0,1.0,1.0,0.0,2348000.0,1785000.0,1.0,1.0,10.175394233710854,1785000.0,69,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,14.394929533419809,0.6931471805599453,14.394929533419809,6.0,1.0,13.656515998806071,13.69672863233337
ORG_01552,Company_01552,70220,Stockholms län,Startup,aktiebolag,2018,,8.0,1.0,4.0,2529625604.38,2018.0,2024.0,89000.0,60461000.0,196.492846708881,2018.0,2024.0,1.0,23.0,68.63768795413334,51625000.0,60461000.0,19.0,23.0,127.85515875474765,2628739.1304347827,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,17.917509103579455,3.1780538303479458,14.78201525152116,6.0,0.125,,21.651337146672173
ORG_01568,Company_01568,49410,Stockholms län,Startup,aktiebolag,2018,7859000.0,1.0,0.0,1.0,294000.0,2018.0,2024.0,294000.0,10896000.0,82.5940524500869,2021.0,2024.0,25.0,17.0,-12.063406556836409,11508000.0,10896000.0,20.0,17.0,94.65745900692332,640941.1764705882,49,49-53,H,TRANSPORTATION AND STORAGE,6.0,16.203906399148224,2.8903717578961645,13.370694523519578,6.0,0.0,15.877170057090956,12.591338447675579
ORG_01570,Company_01570,63910,Stockholms län,Startup,aktiebolag,2018,2380000.0,2.0,0.0,2.0,3282500.0,2018.0,2024.0,1881000.0,2632000.0,5.758718944854202,2018.0,2024.0,1.0,4.0,25.99210498948732,2269000.0,2632000.0,4.0,4.0,-20.233386044633118,658000.0,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,14.783254951366482,1.6094379124341003,13.396961730063138,6.0,0.0,14.682611465815636,15.004116189804892
ORG_01588,Company_01588,71124,Stockholms län,Startup,aktiebolag,2018,30657000.0,6.0,3.0,3.0,280000.0,2018.0,2024.0,1013000.0,15006000.0,56.7145245592116,2018.0,2024.0,3.0,36.0,51.30857494229015,17506000.0,15006000.0,36.0,36.0,5.405949616921447,416833.3333333333,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,16.52396074572782,3.6109179126442243,12.940444139669207,6.0,0.5,17.238371611881433,12.54254845357358
ORG_01591,Company_01591,66190,Örebro län,Startup,aktiebolag,2018,6980000.0,6.0,0.0,6.0,1179798.49,2018.0,2024.0,84000.0,10988000.0,125.30624388817269,2018.0,2024.0,8.0,13.0,8.428194850803393,7755000.0,10988000.0,13.0,13.0,116.8780490373693,845230.7692307692,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,6.0,16.212314417205672,2.6390573296152584,13.647366151843912,6.0,0.0,15.758559618005021,13.980855058274361
ORG_01596,Company_01596,26510,Östergötlands län,Startup,aktiebolag,2018,4830000.0,5.0,4.0,1.0,4928074.39,2018.0,2024.0,203000.0,628000.0,20.71019022053553,2018.0,2024.0,1.0,6.0,34.800615459727766,4117000.0,628000.0,3.0,6.0,-14.090425239192236,104666.66666666667,26,10-33,C,MANUFACTURING,6.0,13.350297037805756,1.9459101490553132,11.558545530316767,6.0,0.8,15.390357232668071,15.41045908237393
ORG_01597,Company_01597,62020,Uppsala län,Startup,aktiebolag,2019,6981000.0,5.0,0.0,5.0,300000.0,2019.0,2024.0,778000.0,6876000.0,54.621988512671635,2019.0,2024.0,5.0,11.0,17.08049129648923,2351000.0,6876000.0,5.0,11.0,37.54149721618241,625090.9090909091,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",5.0,15.743547790918258,2.4849066497880004,13.345653972452533,5.0,0.0,15.758702874198482,12.611541086966115
ORG_01602,Company_01602,47712,Kalmar län,Startup,aktiebolag,2018,4511000.0,5.0,0.0,5.0,418175.0,2018.0,2024.0,3153000.0,41410000.0,53.60200215427553,2018.0,2024.0,1.0,8.0,41.421356237309496,28069000.0,41410000.0,6.0,8.0,12.180645916966036,5176250.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,6.0,17.539032979670505,2.1972245773362196,15.459591607031946,6.0,0.0,15.322029638070845,12.943657675520686
ORG_01603,Company_01603,70220,Stockholms län,Startup,aktiebolag,2018,1817000.0,1.0,1.0,0.0,320000.0,2018.0,2024.0,800000.0,3022000.0,24.796023009380463,2018.0,2024.0,2.0,2.0,0.0,2779000.0,3022000.0,2.0,2.0,24.796023009380463,1511000.0,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,14.921429752721451,1.0986122886681098,14.228282903068026,6.0,1.0,14.412697897735889,12.676079399771027
ORG_01612,Company_01612,62020,Blekinge län,Startup,aktiebolag,2018,1323000.0,1.0,0.0,1.0,180000.0,2018.0,2024.0,886000.0,7410000.0,42.47240245004518,2018.0,2024.0,6.0,3.0,-10.910128185966073,3474000.0,7410000.0,3.0,3.0,53.38253063601125,2470000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,15.818341132225028,1.3862943611198906,14.719729113462378,6.0,0.0,14.095413198954706,12.100717685412471
ORG_01618,Company_01618,62020,Västernorrlands län,Startup,aktiebolag,2018,1035000.0,3.0,1.0,2.0,1509526.0,2018.0,2024.0,964000.0,2582000.0,17.845553533298066,2018.0,2024.0,6.0,1.0,-17.283933200393964,2281000.0,2582000.0,1.0,1.0,35.12948673369203,2582000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,14.764075237685319,0.6931471805599453,14.764075237685319,6.0,0.3333333333333333,13.849912950864715,14.22730691468652
ORG_01630,Company_01630,63110,Västra Götalands län,Startup,aktiebolag,2018,2629000.0,3.0,0.0,3.0,300000.0,2018.0,2024.0,393000.0,3136000.0,41.36131742151863,2018.0,2024.0,3.0,3.0,0.0,4192000.0,3136000.0,3.0,3.0,41.36131742151863,1045333.3333333334,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,14.958458979329937,1.3862943611198906,13.859847328416521,6.0,0.0,14.782114484084712,12.611541086966115
ORG_01638,Company_01638,27520;28290,Västra Götalands län,Startup,aktiebolag,2018,658000.0,2.0,0.0,2.0,144750.0,2018.0,2024.0,157000.0,477000.0,20.34732858246999,2018.0,2024.0,1.0,1.0,0.0,378000.0,477000.0,1.0,1.0,20.34732858246999,477000.0,27,10-33,C,MANUFACTURING,6.0,13.07527386630434,0.6931471805599453,13.07527386630434,6.0,0.0,13.396961730063138,11.882770303874246
ORG_01645,Company_01645,46491,Västra Götalands län,Startup,aktiebolag,2018,1080000.0,5.0,0.0,5.0,1972789.76,2018.0,2024.0,338000.0,286000.0,-2.7458321602502167,2018.0,2024.0,2.0,2.0,0.0,135000.0,286000.0,2.0,2.0,-2.7458321602502167,143000.0,46,46-47,G,WHOLESALE AND RETAIL TRADE,6.0,12.563750586299374,1.0986122886681098,11.870606902224587,6.0,0.0,13.8924725250259,14.494959727682952
ORG_01647,Company_01647,66290,Hallands län,Startup,aktiebolag,2018,1191000.0,1.0,0.0,1.0,55000.0,2018.0,2024.0,238000.0,1996000.0,42.537978955968384,2018.0,2024.0,1.0,2.0,12.246204830937302,1217000.0,1996000.0,2.0,2.0,30.291774125031083,998000.0,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,6.0,14.506656236855425,1.0986122886681098,13.813509557297108,6.0,0.0,13.990304687967647,10.915106645867503
ORG_01650,Company_01650,62010,Stockholms län,Startup,aktiebolag,2018,3864000.0,5.0,1.0,4.0,242800.0,2018.0,2024.0,144000.0,9423000.0,100.74178573227886,2020.0,2024.0,6.0,5.0,-4.455720779563322,6844000.0,9423000.0,4.0,5.0,105.19750651184218,1884600.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,16.058664173312202,1.791759469228055,14.44922668537123,6.0,0.2,15.167213733113684,12.399997456775143
ORG_01676,Company_01676,63110,Jämtlands län,Startup,aktiebolag,2018,7783000.0,5.0,5.0,0.0,504000.0,2018.0,2024.0,2173000.0,16145000.0,39.6892719475757,2019.0,2024.0,3.0,12.0,31.95079107728942,11969000.0,16145000.0,11.0,12.0,7.738480870286278,1345416.6666666667,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,16.597121024113193,2.5649493574615367,14.112215055650404,6.0,1.0,15.867452554426677,13.130333531178522
ORG_01694,Company_01694,56210,Stockholms län,Startup,aktiebolag,2018,1011000.0,1.0,0.0,1.0,1000000.0,2018.0,2024.0,128000.0,2126000.0,59.732105044949876,2018.0,2024.0,1.0,3.0,20.093695517600274,2625000.0,2126000.0,4.0,3.0,39.6384095273496,708666.6666666666,56,55-56,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,6.0,14.569753308250807,1.3862943611198906,13.471141960315583,6.0,0.0,13.826451487121803,13.815511557963774
ORG_01697,Company_01697,78100,Blekinge län,Startup,aktiebolag,2018,2428000.0,2.0,0.0,2.0,854892.45,2018.0,2024.0,318000.0,3665000.0,50.29382697800515,2018.0,2024.0,2.0,3.0,6.991319393366302,3264000.0,3665000.0,4.0,3.0,43.302507584638846,1221666.6666666667,78,77-82,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,6.0,15.114339166154148,1.3862943611198906,14.015727423188332,6.0,0.0,14.702578843023055,13.658732120270153
ORG_01700,Company_01700,47919,Västra Götalands län,Startup,aktiebolag,2019,,2.0,0.0,2.0,11684711.54,2019.0,2024.0,450000.0,1692000.0,30.327951479492032,2019.0,2024.0,1.0,1.0,0.0,2517000.0,1692000.0,1.0,1.0,30.327951479492032,1692000.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,5.0,14.341422410164679,0.6931471805599453,14.341422410164679,5.0,0.0,,16.273791924882275
ORG_01703,Company_01703,62010,Stockholms län,Startup,aktiebolag,2018,1168000.0,4.0,0.0,4.0,300000.0,2018.0,2024.0,105000.0,4010000.0,83.50976494023841,2019.0,2024.0,2.0,2.0,0.0,6145000.0,4010000.0,2.0,2.0,83.50976494023841,2005000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,15.20430204865928,1.0986122886681098,14.5111551174758,6.0,0.0,13.970804298534327,12.611541086966115
ORG_01713,Company_01713,71124,Hallands län,Startup,aktiebolag,2018,19030000.0,4.0,2.0,2.0,174000.0,2018.0,2024.0,2539000.0,19345000.0,40.27631184709249,2018.0,2024.0,2.0,21.0,47.97836226772969,36449000.0,19345000.0,19.0,21.0,-7.702050420637207,921190.4761904762,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,16.777944597809693,3.091042453358316,13.73342319394456,6.0,0.5,16.76152729182094,12.066816325306588
ORG_01715,Company_01715,47410,Norrbottens län,Startup,aktiebolag,2018,11867000.0,1.0,0.0,1.0,2490100.0,2018.0,2024.0,27286000.0,110802000.0,26.309094229276898,2019.0,2024.0,5.0,15.0,24.57309396155174,127483000.0,110802000.0,12.0,15.0,1.7360002677251565,7386800.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,6.0,18.52325539168117,2.772588722239781,15.815205316930463,6.0,0.0,16.289272080914568,14.72783382986726
ORG_01722,Company_01722,70220,Skåne län,Startup,aktiebolag,2018,14000.0,1.0,1.0,0.0,10000.0,2018.0,2024.0,32000.0,310000.0,46.005299418219735,2020.0,2024.0,1.0,1.0,0.0,328000.0,310000.0,1.0,1.0,46.005299418219735,310000.0,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,12.644330802262578,0.6931471805599453,12.644330802262578,6.0,1.0,9.546884034617925,9.210440366976517
ORG_01737,Company_01737,62010,Skåne län,Startup,aktiebolag,2018,126000.0,3.0,0.0,3.0,458815.56,2018.0,2024.0,133000.0,311000.0,15.208571396912829,2018.0,2024.0,1.0,1.0,0.0,432000.0,311000.0,1.0,1.0,15.208571396912829,311000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,12.647551406590285,0.6931471805599453,12.647551406590285,6.0,0.0,11.744045122410057,13.03640575774465
ORG_01740,Company_01740,71121,Västra Götalands län,Startup,aktiebolag,2018,504000.0,1.0,0.0,1.0,519800.0,2018.0,2024.0,932000.0,658000.0,-5.637016520322813,2019.0,2024.0,3.0,1.0,-17.283933200393964,1390000.0,658000.0,1.0,1.0,11.64691668007115,658000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,13.396961730063138,0.6931471805599453,13.396961730063138,6.0,0.0,13.130333531178522,13.161201325004528
ORG_01744,Company_01744,63910,Kalmar län,Startup,aktiebolag,2019,1842000.0,1.0,1.0,0.0,35000.0,2019.0,2024.0,1768000.0,2837000.0,9.919669782822616,2019.0,2024.0,1.0,3.0,24.57309396155174,3088000.0,2837000.0,3.0,3.0,-14.653424178729125,945666.6666666666,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",5.0,14.858258066275946,1.3862943611198906,13.759646482577377,5.0,1.0,14.426363038685407,10.463131911491967
ORG_01747,Company_01747,74900,Stockholms län,Startup,aktiebolag,2018,14055000.0,5.0,3.0,2.0,897646.34,2018.0,2024.0,4000.0,8099000.0,255.6820113619979,2019.0,2024.0,2.0,17.0,53.4206382524911,5221000.0,8099000.0,15.0,17.0,202.2613731095068,476411.76470588235,74,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,15.907251278703153,2.8903717578961645,13.074039910197278,6.0,0.6,16.458488833471826,13.707532553001542
ORG_01771,Company_01771,74101,Hallands län,Startup,aktiebolag,2017,467000.0,1.0,0.0,1.0,131101.0,2017.0,2024.0,75000.0,1727000.0,56.53247033628583,2018.0,2024.0,1.0,1.0,0.0,1496000.0,1727000.0,1.0,1.0,56.53247033628583,1727000.0,74,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,14.361896936167444,0.6931471805599453,14.361896936167444,7.0,0.0,13.054086677976365,11.783730925165557
ORG_01773,Company_01773,74900,Stockholms län,Startup,aktiebolag,2018,452000.0,1.0,1.0,0.0,1200000.0,2018.0,2024.0,200000.0,477000.0,15.588527324039969,2018.0,2024.0,1.0,1.0,0.0,13000.0,477000.0,1.0,1.0,15.588527324039969,477000.0,74,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,13.07527386630434,0.6931471805599453,13.07527386630434,6.0,1.0,13.021439671201302,13.997832948091215
ORG_01780,Company_01780,62010,Stockholms län,Startup,aktiebolag,2018,353000.0,3.0,1.0,2.0,1200000.0,2018.0,2024.0,12000.0,894000.0,105.12851945733837,2019.0,2024.0,1.0,1.0,0.0,1685000.0,894000.0,2.0,1.0,105.12851945733837,894000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,13.703462172723258,0.6931471805599453,13.703462172723258,6.0,0.3333333333333333,12.77422616877261,13.997832948091215
ORG_01795,Company_01795,71124,Gotlands län,Startup,aktiebolag,2018,650000.0,5.0,2.0,3.0,51288.0,2018.0,2024.0,170000.0,901000.0,32.04216755510825,2018.0,2024.0,1.0,2.0,12.246204830937302,961000.0,901000.0,2.0,2.0,19.79596272417095,450500.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,13.711261646467772,1.0986122886681098,13.018115575783893,6.0,0.4,13.384729180332174,10.845231583215277
ORG_01802,Company_01802,58290,Kronobergs län,Startup,aktiebolag,2018,43000.0,3.0,0.0,3.0,1372153.86,2018.0,2024.0,160000.0,674000.0,27.08373949413636,2019.0,2024.0,3.0,1.0,-17.283933200393964,1730000.0,674000.0,2.0,1.0,44.36767269453033,674000.0,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",6.0,13.420986873572868,0.6931471805599453,13.420986873572868,6.0,0.0,10.668978650219241,14.131892952618552
ORG_01804,Company_01804,63110,Kronobergs län,Startup,aktiebolag,2018,1799000.0,5.0,5.0,0.0,1634022.8,2018.0,2024.0,25000.0,1259000.0,92.1679483860535,2022.0,2024.0,1.0,2.0,41.42135623730952,110000.0,1259000.0,2.0,2.0,50.74659214874398,629500.0,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,14.045829107307345,1.0986122886681098,13.352682721027628,6.0,1.0,14.402742068796885,14.306556119779486
ORG_01809,Company_01809,26510,Norrbottens län,Startup,aktiebolag,2018,92000.0,3.0,0.0,3.0,328296.15,2018.0,2024.0,248000.0,460000.0,10.845404307342953,2020.0,2024.0,1.0,1.0,0.0,565000.0,460000.0,1.0,1.0,10.845404307342953,460000.0,26,10-33,C,MANUFACTURING,6.0,13.038983942375959,0.6931471805599453,13.038983942375959,6.0,0.0,11.429554725537322,12.70167442236763
ORG_01813,Company_01813,62010,Västra Götalands län,Scaleup,aktiebolag,2018,125557000.0,6.0,0.0,6.0,628750.0,2018.0,2024.0,4366000.0,194363000.0,88.25866605020636,2018.0,2024.0,5.0,121.0,70.07320434925145,123648000.0,194363000.0,86.0,121.0,18.185461700954903,1606305.7851239669,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,19.085238107802613,4.804021044733257,14.289448179607138,6.0,0.0,18.648270404657556,13.351490590852078
ORG_01815,Company_01815,26510,Östergötlands län,Startup,aktiebolag,2018,4060000.0,3.0,2.0,1.0,249418.5,2018.0,2024.0,1475000.0,4770000.0,21.60582911362756,2018.0,2024.0,3.0,5.0,8.8866888787003,5037000.0,4770000.0,8.0,5.0,12.719140234927261,954000.0,26,10-33,C,MANUFACTURING,6.0,15.377857072508109,1.791759469228055,13.768419998647904,6.0,0.6666666666666666,15.216693777883304,12.42689149682194
ORG_01816,Company_01816,62010,Stockholms län,Startup,aktiebolag,2018,326000.0,2.0,0.0,2.0,1696153.92,2018.0,2024.0,28000.0,650000.0,68.89853693149493,2018.0,2024.0,1.0,1.0,0.0,1158000.0,650000.0,2.0,1.0,68.89853693149493,650000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,13.384729180332174,0.6931471805599453,13.384729180332174,6.0,0.0,12.694655727828803,14.343874435501968
ORG_01842,Company_01842,58290,Stockholms län,Startup,aktiebolag,2018,23434000.0,5.0,0.0,5.0,977500.0,2018.0,2024.0,10000.0,27533000.0,274.3767953786667,2018.0,2024.0,2.0,29.0,56.15695567398389,18276000.0,27533000.0,26.0,29.0,218.21983970468284,949413.7931034482,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",6.0,17.130895879532332,3.4011973816621555,13.76360106650677,6.0,0.0,16.969698559883277,13.792754593859037
ORG_01845,Company_01845,47111,Stockholms län,Startup,aktiebolag,2019,4139000.0,2.0,0.0,2.0,322832.78,2019.0,2024.0,24000.0,5684000.0,198.46167056247066,2019.0,2024.0,2.0,5.0,20.11244339814313,4397000.0,5684000.0,4.0,5.0,178.34922716432752,1136800.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,5.0,15.553165944131555,1.791759469228055,13.94372873542685,5.0,0.0,15.235965012335093,12.68489285674298
ORG_01847,Company_01847,71122,Västernorrlands län,Startup,aktiebolag,2019,908000.0,1.0,0.0,1.0,100000.0,2019.0,2024.0,989000.0,1636000.0,10.590393038533708,2019.0,2024.0,1.0,1.0,0.0,1641000.0,1636000.0,1.0,1.0,10.590393038533708,1636000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5.0,14.307765407391587,0.6931471805599453,14.307765407391587,5.0,0.0,13.719000758904409,11.51293546492023
ORG_01849,Company_01849,70220,Västra Götalands län,Startup,aktiebolag,2018,471000.0,1.0,0.0,1.0,250000.0,2018.0,2024.0,222000.0,893000.0,26.110064381821196,2018.0,2024.0,1.0,1.0,0.0,837000.0,893000.0,1.0,1.0,26.110064381821196,893000.0,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,13.702342979678837,0.6931471805599453,13.702342979678837,6.0,0.0,13.062615496138552,12.429220196836383
